"Flyvninger i alt";"2001M01";787;143;644
"Charter/taxi flyvning";"2014M01";87;6;80
"Charter/taxi flyvning";"2014M02";94;7;87
"Charter/taxi flyvning";"2014M03";101;7;94
"Charter/taxi flyvning";"2014M04";75;6;69
"Charter/taxi flyvning";"2014M05";108;6;102
"Charter/taxi flyvning";"2014M06";158;7;151
"Charter/taxi flyvning";"2014M07";210;7;203
"Charter/taxi flyvning";"2014M08";163;7;156
"Charter/taxi flyvning";"2014M09";120;7;114
"Charter/taxi flyvning";"2014M10";102;6;95
"Charter/taxi flyvning";"2014M11";62;5;57
"Charter/taxi flyvning";"2014M12";65;6;59
"Charter/taxi flyvning";"2015M01";86;5;81
"Charter/taxi flyvning";"2015M02";88;6;82
"Charter/taxi flyvning";"2015M03";93;7;86
"Charter/taxi flyvning";"2015M04";69;6;62
"Charter/taxi flyvning";"2015M05";113;6;108
"Charter/taxi flyvning";"2015M06";155;8;146
"Charter/taxi flyvning";"2015M07";203;7;195
"Charter/taxi flyvning";"2015M08";153;7;146
"Charter/taxi flyvning";"2015M09";128;6;123
"Charter/taxi flyvning";"2015M10";109;5;104
"Charter/taxi flyvning";"2015M11";57;5;52
"Charter/taxi flyvning";"2015M12";68;6;62
"Charter/taxi flyvning";"2016M01";89;6;83
"Charter/taxi flyvning";"2016M02";92;7;85
"Charter/taxi flyvning";"2016M03";100;8;93
"Charter/taxi flyvning";"2016M04";66;5;61
"Charter/taxi flyvning";"2016M05";114;6;108
"Charter/taxi flyvning";"2016M06";157;7;150
"Charter/taxi flyvning";"2016M07";219;8;211
"Charter/taxi flyvning";"2016M08";148;7;141
"Charter/taxi flyvning";"2016M09";131;7;125
"Charter/taxi flyvning";"2016M10";112;5;107
"Charter/taxi flyvning";"2016M11";58;4;54
"Charter/taxi flyvning";"2016M12";65;3;62
"Charter/taxi flyvning";"2017M01";88;4;84
"Charter/taxi flyvning";"2017M02";88;4;84
"Charter/taxi flyvning";"2017M03";93;4;89
"Charter/taxi flyvning";"2017M04";72;3;68
"Charter/taxi flyvning";"2017M05";115;4;112
"Charter/taxi flyvning";"2017M06";166;6;161
"Charter/taxi flyvning";"2017M07";225;4;221
"Charter/taxi flyvning";"2017M08";125;4;122
"Charter/taxi flyvning";"2017M09";122;3;119
"Charter/taxi flyvning";"2017M10";96;3;93
"Charter/taxi flyvning";"2017M11";55;3;51
"Charter/taxi flyvning";"2017M12";66;3;64
"Charter/taxi flyvning";"2018M01";80;3;76
"Charter/taxi flyvning";"2018M02";83;3;79
"Charter/taxi flyvning";"2018M03";89;4;85
"Charter/taxi flyvning";"2018M04";53;4;49
"Charter/taxi flyvning";"2018M05";98;4;95
"Charter/taxi flyvning";"2018M06";141;4;137
"Charter/taxi flyvning";"2018M07";189;4;185
"Charter/taxi flyvning";"2018M08";132;4;128
"Charter/taxi flyvning";"2018M09";119;4;115
"Charter/taxi flyvning";"2018M10";99;5;94
"Charter/taxi flyvning";"2018M11";57;3;54
"Charter/taxi flyvning";"2018M12";69;3;66
"Charter/taxi flyvning";"2019M01";89;4;84
"Charter/taxi flyvning";"2019M02";89;4;85
"Charter/taxi flyvning";"2019M03";89;4;86
"Charter/taxi flyvning";"2019M04";69;4;65
"Charter/taxi flyvning";"2019M05";101;5;96
"Charter/taxi flyvning";"2019M06";142;5;137
"Charter/taxi flyvning";"2019M07";182;4;179
"Charter/taxi flyvning";"2019M08";145;5;140
"Charter/taxi flyvning";"2019M09";129;5;124
"Charter/taxi flyvning";"2019M10";100;4;96
"Charter/taxi flyvning";"2019M11";58;4;54
"Charter/taxi flyvning";"2019M12";67;3;64
"Charter/taxi flyvning";"2020M01";78;4;75
"Charter/taxi flyvning";"2020M02";84;3;81
"Charter/taxi flyvning";"2020M03";30;2;28
"Charter/taxi flyvning";"2020M04";3;2;1
"Charter/taxi flyvning";"2020M05";3;2;1
"Charter/taxi flyvning";"2020M06";3;2;1
"Charter/taxi flyvning";"2020M07";15;3;12
"Charter/taxi flyvning";"2020M08";21;3;18
"Charter/taxi flyvning";"2020M09";28;4;24
"Charter/taxi flyvning";"2020M10";20;3;17
"Charter/taxi flyvning";"2020M11";3;2;1
"Charter/taxi flyvning";"2020M12";3;2;1
"Charter/taxi flyvning";"2021M01";4;3;1
"Charter/taxi flyvning";"2021M02";3;2;1
"Charter/taxi flyvning";"2021M03";4;2;2
"Charter/taxi flyvning";"2021M04";4;3;1
"Charter/taxi flyvning";"2021M05";6;2;4
"Charter/taxi flyvning";"2021M06";31;3;29
"Charter/taxi flyvning";"2021M07";115;4;111
"Charter/taxi flyvning";"2021M08";87;4;83
"Charter/taxi flyvning";"2021M09";80;5;75
"Charter/taxi flyvning";"2021M10";93;3;90
"Charter/taxi flyvning";"2021M11";48;2;46
"Charter/taxi flyvning";"2021M12";44;2;42
"Charter/taxi flyvning";"2022M01";54;2;52
"Charter/taxi flyvning";"2022M02";56;2;54
"Charter/taxi flyvning";"2022M03";58;3;55
"Charter/taxi flyvning";"2022M04";58;3;55
"Charter/taxi flyvning";"2022M05";101;5;96
"Charter/taxi flyvning";"2022M06";134;6;129
"Charter/taxi flyvning";"2022M07";182;4;177
"Charter/taxi flyvning";"2022M08";137;6;131
"Charter/taxi flyvning";"2022M09";128;5;123
"Charter/taxi flyvning";"2022M10";111;4;107
"Charter/taxi flyvning";"2022M11";51;5;46
"Charter/taxi flyvning";"2022M12";55;4;51
"Charter/taxi flyvning";"2023M01";76;5;71
"Charter/taxi flyvning";"2023M02";69;4;65
"Charter/taxi flyvning";"2023M03";68;4;64
"Charter/taxi flyvning";"2023M04";53;3;50
"Charter/taxi flyvning";"2023M05";108;5;103
"Charter/taxi flyvning";"2023M06";133;6;128
"Charter/taxi flyvning";"2023M07";187;4;182
"Charter/taxi flyvning";"2023M08";130;7;123
"Charter/taxi flyvning";"2023M09";127;6;121
"Charter/taxi flyvning";"2023M10";104;4;99
"Charter/taxi flyvning";"2023M11";50;3;47
"Charter/taxi flyvning";"2023M12";56;3;53
"Charter/taxi flyvning";"2024M01";70;3;67
"Charter/taxi flyvning";"2024M02";70;3;68
"Charter/taxi flyvning";"2024M03";77;3;74
"Charter/taxi flyvning";"2024M04";48;3;45
"Charter/taxi flyvning";"2024M05";101;3;98
"Charter/taxi flyvning";"2024M06";135;4;131
"Charter/taxi flyvning";"2024M07";177;4;173
"Charter/taxi flyvning";"2024M08";128;3;125
"Charter/taxi flyvning";"2024M09";120;3;117
"Charter/taxi flyvning";"2024M10";96;3;94
"Charter/taxi flyvning";"2024M11";53;2;51
"Charter/taxi flyvning";"2024M12";58;2;56
"Anden flyvning";"2001M01";1;0;0
"Anden flyvning";"2001M02";1;0;1
"Anden flyvning";"2001M03";1;1;1
"Anden flyvning";"2001M04";2;2;1
"Anden flyvning";"2001M05";7;7;1
"Anden flyvning";"2001M06";4;3;1
"Anden flyvning";"2001M07";4;3;1
"Anden flyvning";"2001M08";4;3;1
"Anden flyvning";"2001M09";2;2;1
"Anden flyvning";"2001M10";2;1;1
"Anden flyvning";"2001M11";2;1;1
"Anden flyvning";"2001M12";1;1;0
"Anden flyvning";"2002M01";1;1;1
"Anden flyvning";"2002M02";2;1;1
"Anden flyvning";"2002M03";3;2;1
"Anden flyvning";"2002M04";3;3;1
"Anden flyvning";"2002M05";4;3;1
"Anden flyvning";"2002M06";4;3;1
"Anden flyvning";"2002M07";3;3;1
"Anden flyvning";"2002M08";4;3;1
"Anden flyvning";"2002M09";4;3;1
"Anden flyvning";"2002M10";2;1;1
"Anden flyvning";"2002M11";2;1;1
"Anden flyvning";"2002M12";1;0;1
"Anden flyvning";"2003M01";1;1;0
"Anden flyvning";"2003M02";1;1;0
"Anden flyvning";"2003M03";3;2;1
"Anden flyvning";"2003M04";3;2;1
"Anden flyvning";"2003M05";4;3;1
"Anden flyvning";"2003M06";4;3;1
"Anden flyvning";"2003M07";3;2;1
"Anden flyvning";"2003M08";4;3;1
"Anden flyvning";"2003M09";3;2;1
"Anden flyvning";"2003M10";2;1;1
"Anden flyvning";"2003M11";1;1;1
"Anden flyvning";"2003M12";1;1;1
"Anden flyvning";"2004M01";1;1;1
"Anden flyvning";"2004M02";1;1;1
"Anden flyvning";"2004M03";2;1;1
"Anden flyvning";"2004M04";2;1;1
"Anden flyvning";"2004M05";3;2;1
"Anden flyvning";"2004M06";3;2;1
"Anden flyvning";"2004M07";3;2;1
"Anden flyvning";"2004M08";3;2;1
"Anden flyvning";"2004M09";3;1;1
"Anden flyvning";"2004M10";2;1;1
"Anden flyvning";"2004M11";2;1;1
"Anden flyvning";"2004M12";1;1;1
"Anden flyvning";"2005M01";1;1;1
"Anden flyvning";"2005M02";1;0;1
"Anden flyvning";"2005M03";2;1;1
"Anden flyvning";"2005M04";3;1;1
"Anden flyvning";"2005M05";2;1;1
"Anden flyvning";"2005M06";3;2;1
"Anden flyvning";"2005M07";2;2;1
"Anden flyvning";"2005M08";3;2;1
"Anden flyvning";"2005M09";2;1;1
"Anden flyvning";"2005M10";2;1;1
"Anden flyvning";"2005M11";2;1;1
"Anden flyvning";"2005M12";3;0;3
"Anden flyvning";"2006M01";1;0;1
"Anden flyvning";"2006M02";1;0;1
"Anden flyvning";"2006M03";2;1;1
"Anden flyvning";"2006M04";2;1;1
"Anden flyvning";"2006M05";2;1;1
"Anden flyvning";"2006M06";3;2;1
"Anden flyvning";"2006M07";3;2;1
"Anden flyvning";"2006M08";2;2;1
"Anden flyvning";"2006M09";3;1;1
"Anden flyvning";"2006M10";2;1;1
"Anden flyvning";"2006M11";1;1;1
"Anden flyvning";"2006M12";1;1;1
"Anden flyvning";"2007M01";1;0;1
"Anden flyvning";"2007M02";1;0;0
"Anden flyvning";"2007M03";2;1;1
"Anden flyvning";"2007M04";2;1;1
"Anden flyvning";"2007M05";3;1;1
"Anden flyvning";"2007M06";3;2;1
"Anden flyvning";"2007M07";2;1;1
"Anden flyvning";"2007M08";2;2;1
"Anden flyvning";"2007M09";2;1;1
"Anden flyvning";"2007M10";2;1;1
"Anden flyvning";"2007M11";1;1;1
"Anden flyvning";"2007M12";1;0;1
"Anden flyvning";"2008M01";1;0;1
"Anden flyvning";"2008M02";2;0;1
"Anden flyvning";"2008M03";1;0;1
"Anden flyvning";"2008M04";2;1;1
"Anden flyvning";"2008M05";4;2;2
"Anden flyvning";"2008M06";6;1;5
"Anden flyvning";"2008M07";5;1;4
"Anden flyvning";"2008M08";2;1;1
"Anden flyvning";"2008M09";2;1;1
"Anden flyvning";"2008M10";1;1;1
"Anden flyvning";"2008M11";1;0;1
"Anden flyvning";"2008M12";1;0;0
"Anden flyvning";"2009M01";1;0;0
"Anden flyvning";"2009M02";1;0;1
"Anden flyvning";"2009M03";1;1;1
"Anden flyvning";"2009M04";2;1;1
"Anden flyvning";"2009M05";2;1;1
"Anden flyvning";"2009M06";2;1;1
"Anden flyvning";"2009M07";2;1;1
"Anden flyvning";"2009M08";2;2;1
"Anden flyvning";"2009M09";2;1;1
"Anden flyvning";"2009M10";1;1;1
"Anden flyvning";"2009M11";1;0;1
"Anden flyvning";"2009M12";2;0;2
"Anden flyvning";"2010M01";1;0;0
"Anden flyvning";"2010M02";1;0;0
"Anden flyvning";"2010M03";1;1;0
"Anden flyvning";"2010M04";1;1;1
"Anden flyvning";"2010M05";2;1;1
"Anden flyvning";"2010M06";2;1;1
"Anden flyvning";"2010M07";2;2;1
"Anden flyvning";"2010M08";2;1;1
"Anden flyvning";"2010M09";2;1;1
"Anden flyvning";"2010M10";2;1;1
"Anden flyvning";"2010M11";1;0;1
"Anden flyvning";"2010M12";0;0;0
"Anden flyvning";"2011M01";1;0;0
"Anden flyvning";"2011M02";1;0;1
"Anden flyvning";"2011M03";1;1;0
"Anden flyvning";"2011M04";1;1;0
"Anden flyvning";"2011M05";2;1;1
"Anden flyvning";"2011M06";2;1;1
"Anden flyvning";"2011M07";2;1;1
"Anden flyvning";"2011M08";2;1;1
"Anden flyvning";"2011M09";2;1;1
"Anden flyvning";"2011M10";2;1;1
"Anden flyvning";"2011M11";1;0;0
"Anden flyvning";"2011M12";1;0;1
"Anden flyvning";"2012M01";1;0;1
"Anden flyvning";"2012M02";1;0;0
"Anden flyvning";"2012M03";1;1;1
"Anden flyvning";"2012M04";1;1;1
"Anden flyvning";"2012M05";2;1;1
"Anden flyvning";"2012M06";2;1;1
"Anden flyvning";"2012M07";2;1;1
"Anden flyvning";"2012M08";2;1;1
"Anden flyvning";"2012M09";2;1;1
"Anden flyvning";"2012M10";1;1;1
"Anden flyvning";"2012M11";1;0;1
"Anden flyvning";"2012M12";0;0;0
"Anden flyvning";"2013M01";1;0;0
"Anden flyvning";"2013M02";2;0;2
"Anden flyvning";"2013M03";1;0;1
"Anden flyvning";"2013M04";2;1;1
"Anden flyvning";"2013M05";2;1;1
"Anden flyvning";"2013M06";2;1;1
"Anden flyvning";"2013M07";3;1;1
"Anden flyvning";"2013M08";2;1;1
"Anden flyvning";"2013M09";2;1;1
"Anden flyvning";"2013M10";2;0;1
"Anden flyvning";"2013M11";1;0;0
"Anden flyvning";"2013M12";1;0;1
"Anden flyvning";"2014M01";1;0;0
"Anden flyvning";"2014M02";1;0;1
"Anden flyvning";"2014M03";1;0;1
"Anden flyvning";"2014M04";1;1;0
"Anden flyvning";"2014M05";2;1;1
"Anden flyvning";"2014M06";3;1;1
"Anden flyvning";"2014M07";2;1;1
"Anden flyvning";"2014M08";2;1;1
"Anden flyvning";"2014M09";2;1;1
"Anden flyvning";"2014M10";1;1;0
"Anden flyvning";"2014M11";1;0;1
"Anden flyvning";"2014M12";1;0;0
"Anden flyvning";"2015M01";1;0;0
"Anden flyvning";"2015M02";1;0;0
"Anden flyvning";"2015M03";2;0;1
"Anden flyvning";"2015M04";2;1;1
"Anden flyvning";"2015M05";2;1;1
"Anden flyvning";"2015M06";2;1;1
"Anden flyvning";"2015M07";2;1;1
"Anden flyvning";"2015M08";2;1;1
"Anden flyvning";"2015M09";1;1;1
"Anden flyvning";"2015M10";1;0;1
"Anden flyvning";"2015M11";1;0;1
"Anden flyvning";"2015M12";2;0;2
"Anden flyvning";"2016M01";5;0;5
"Anden flyvning";"2016M02";1;0;1
"Anden flyvning";"2016M03";1;0;1
"Anden flyvning";"2016M04";2;1;1
"Anden flyvning";"2016M05";2;1;1
"Anden flyvning";"2016M06";2;1;1
"Anden flyvning";"2016M07";2;1;1
"Anden flyvning";"2016M08";1;1;1
"Anden flyvning";"2016M09";2;1;1
"Anden flyvning";"2016M10";1;1;1
"Anden flyvning";"2016M11";1;0;0
"Anden flyvning";"2016M12";1;0;1
"Anden flyvning";"2017M01";1;0;1
"Anden flyvning";"2017M02";1;0;0
"Anden flyvning";"2017M03";1;0;1
"Anden flyvning";"2017M04";1;0;1
"Anden flyvning";"2017M05";2;1;1
"Anden flyvning";"2017M06";2;1;1
"Anden flyvning";"2017M07";2;1;1
"Anden flyvning";"2017M08";2;1;1
"Anden flyvning";"2017M09";2;1;1
"Anden flyvning";"2017M10";1;0;1
"Anden flyvning";"2017M11";2;0;1
"Anden flyvning";"2017M12";1;0;1
"Anden flyvning";"2018M01";2;0;1
"Anden flyvning";"2018M02";1;1;1
"Anden flyvning";"2018M03";2;0;2
"Anden flyvning";"2018M04";3;0;2
"Anden flyvning";"2018M05";2;1;1
"Anden flyvning";"2018M06";2;1;1
"Anden flyvning";"2018M07";2;1;1
"Anden flyvning";"2018M08";2;1;1
"Anden flyvning";"2018M09";3;1;2
"Anden flyvning";"2018M10";3;0;2
"Anden flyvning";"2018M11";1;0;1
"Anden flyvning";"2018M12";0;0;0
"Anden flyvning";"2019M01";1;0;1
"Anden flyvning";"2019M02";1;0;1
"Anden flyvning";"2019M03";13;0;12
"Anden flyvning";"2019M04";2;0;2
"Anden flyvning";"2019M05";2;1;1
"Anden flyvning";"2019M06";2;1;1
"Anden flyvning";"2019M07";2;1;1
"Anden flyvning";"2019M08";2;1;1
"Anden flyvning";"2019M09";2;1;1
"Anden flyvning";"2019M10";2;1;2
"Anden flyvning";"2019M11";2;0;1
"Anden flyvning";"2019M12";2;1;1
"Anden flyvning";"2020M01";1;0;1
"Anden flyvning";"2020M02";1;0;1
"Anden flyvning";"2020M03";0;0;0
"Anden flyvning";"2020M04";1;0;0
"Anden flyvning";"2020M05";1;1;0
"Anden flyvning";"2020M06";1;1;0
"Anden flyvning";"2020M07";1;1;1
"Anden flyvning";"2020M08";2;1;1
"Anden flyvning";"2020M09";1;1;1
"Anden flyvning";"2020M10";1;0;0
"Anden flyvning";"2020M11";1;0;0
"Anden flyvning";"2020M12";0;0;0
"Anden flyvning";"2021M01";1;0;0
"Anden flyvning";"2021M02";1;0;0
"Anden flyvning";"2021M03";1;0;1
"Anden flyvning";"2021M04";1;1;1
"Anden flyvning";"2021M05";1;1;1
"Anden flyvning";"2021M06";2;1;1
"Anden flyvning";"2021M07";1;1;1
"Anden flyvning";"2021M08";2;1;1
"Anden flyvning";"2021M09";2;1;1
"Anden flyvning";"2021M10";1;1;1
"Anden flyvning";"2021M11";1;0;0
"Anden flyvning";"2021M12";1;0;1
"Anden flyvning";"2022M01";1;0;1
"Anden flyvning";"2022M02";2;0;1
"Anden flyvning";"2022M03";2;0;1
"Anden flyvning";"2022M04";2;0;1
"Anden flyvning";"2022M05";2;1;1
"Anden flyvning";"2022M06";3;1;2
"Anden flyvning";"2022M07";2;1;1
"Anden flyvning";"2022M08";2;1;1
"Anden flyvning";"2022M09";2;1;1
"Anden flyvning";"2022M10";2;1;1
"Anden flyvning";"2022M11";1;1;1
"Anden flyvning";"2022M12";1;0;1
"Anden flyvning";"2023M01";1;0;1
"Anden flyvning";"2023M02";1;0;1
"Anden flyvning";"2023M03";2;0;1
"Anden flyvning";"2023M04";2;1;1
"Anden flyvning";"2023M05";2;1;2
"Anden flyvning";"2023M06";2;1;1
"Anden flyvning";"2023M07";2;1;1
"Anden flyvning";"2023M08";2;1;1
"Anden flyvning";"2023M09";2;1;1
"Anden flyvning";"2023M10";3;1;1
"Anden flyvning";"2023M11";1;1;1
"Anden flyvning";"2023M12";1;0;0
"Anden flyvning";"2024M01";1;0;1
"Anden flyvning";"2024M02";1;0;1
"Anden flyvning";"2024M03";2;0;2
"Anden flyvning";"2024M04";1;0;1
"Anden flyvning";"2024M05";2;1;2
"Anden flyvning";"2024M06";2;1;1
"Anden flyvning";"2024M07";1;0;1
"Anden flyvning";"2024M08";1;1;1
"Anden flyvning";"2024M09";2;1;1
"Anden flyvning";"2024M10";2;0;1
"Anden flyvning";"2024M11";2;1;1
"Anden flyvning";"2024M12";2;0;1
